step,omega,grad_hat,grad_se,grad_norm,true_grad_norm,bellman_error,distance_to_target,omega_0,grad_hat_0,grad_se_0,omega_star_0,omega_1,grad_hat_1,grad_se_1,omega_star_1,omega_2,grad_hat_2,grad_se_2,omega_star_2,omega_3,grad_hat_3,grad_se_3,omega_star_3
51,"[0.2374806797, -0.191103416, 0.3228198189, 0.1689872253]","[-0.03733452345, 0.05561519634, -0.04837292797, -0.001053394005]","[0.001887314985, 0.002400967777, 0.002511040066, 0.003487235864]",0.08263151036139815,0.08041696976354783,0.008322347828513366,0.35858010359579184,0.23748067972959985,-0.037334523448166776,0.0018873149850207563,0.55,-0.19110341602606046,0.05561519633796047,0.0024009677773726623,-0.35,0.3228198189289875,-0.04837292797490468,0.0025110400658633317,0.25,0.1689872253122497,-0.001053394004599413,0.0034872358644892957,0.15
52,"[0.2393474059, -0.1938841758, 0.3252384653, 0.169039895]","[-0.03637081733, 0.05474864349, -0.04703571316, -0.000428299715]","[0.001879963147, 0.002394341883, 0.002500075628, 0.003463104999]",0.08082568942660892,0.07861337067924043,0.00799421739789637,0.3562310051623843,0.2393474059020082,-0.03637081733316458,0.0018799631466673455,0.55,-0.19388417584295847,0.054748643493556244,0.0023943418829231906,-0.35,0.3252384653277327,-0.04703571316323236,0.002500075627526902,0.25,0.16903989501247965,-0.000428299714952371,0.0034631049989015134,0.15
53,"[0.2411659468, -0.196621608, 0.327590251, 0.16906131]","[-0.03543970288, 0.05388892977, -0.04574432393, 0.0001543993361]","[0.001872938181, 0.002387996866, 0.002489741882, 0.003440658085]",0.07907310733231784,0.0768643672409917,0.007680455334227392,0.35395901478743613,0.24116594676866643,-0.03543970287514323,0.00187293818128124,0.55,-0.19662160801763628,0.05388892977293583,0.0023879968663620054,-0.35,0.32759025098589434,-0.045744323932947306,0.0024897418824548012,0.25,0.16906130999822727,0.00015439933612811175,0.0034406580845896136,0.15
54,"[0.2429379319, -0.1993160545, 0.3298774672, 0.16905359]","[-0.03453983409, 0.05303641332, -0.04449685203, 0.0006970512704]","[0.00186622309, 0.0023819193, 0.00247999873, 0.003419783188]",0.07737129311058573,0.07516736256542483,0.007380327733235768,0.35176158707902766,0.24293793191242358,-0.034539834091432506,0.0018662230895830788,0.55,-0.19931605450628306,0.05303641332037147,0.002381919299532127,-0.35,0.3298774671825417,-0.04449685202548282,0.002479998730028031,0.25,0.16905359003142087,0.0006970512703502514,0.0034197831883278516,0.15
55,"[0.2446649236, -0.2019678752, 0.3321023098, 0.1690187375]","[-0.03366992744, 0.05219142075, -0.04329147807, 0.001201881496]","[0.001859801967, 0.002376096481, 0.002470808891, 0.003400375449]",0.07571793054304869,0.07351992372883352,0.007093147371601356,0.3496362688531173,0.2446649236169952,-0.033669927442912376,0.001859801967403857,0.55,-0.20196787517230164,0.05219142074589469,0.002376096480563584,-0.35,0.33210230978381583,-0.0432914780656109,0.0024708088908302703,0.25,0.16901873746790336,0.001201881496107546,0.003400375448942744,0.15
56,"[0.24634842, -0.2045774462, 0.3342668837, 0.1689586434]","[-0.03282875878, 0.05135424898, -0.04212646721, 0.001670998996]","[0.001853659923, 0.00237051639, 0.002462137702, 0.003382336704]",0.07411084784166962,0.07191977095696553,0.006818270063411941,0.34758069428501837,0.24634841998914084,-0.032828758778684325,0.0018536599228630454,0.55,-0.20457744620959636,0.051354248977274336,0.0023705163902556204,-0.35,0.3342668836870964,-0.04212646720527727,0.002462137702351861,0.25,0.168958643393098,0.0016709989960735736,0.003382336703725102,0.15
57,"[0.2479898579, -0.2071451587, 0.336373207, 0.1688750934]","[-0.03201516043, 0.05052516701, -0.04100016499, 0.002106402295]","[0.001847783, 0.002365167651, 0.002453952928, 0.003365575124]",0.0725480079586204,0.07036476745415658,0.006555091340324643,0.3455925804428679,0.24798985792807504,-0.03201516043350166,0.001847783000098437,0.55,-0.2071451586584601,0.050525167013335794,0.00236516765124188,-0.35,0.33637320704736023,-0.04100016498537222,0.0024539529282296907,0.25,0.16887509344329432,0.002106402294904881,0.003365575123678377,0.15
58,"[0.2495906159, -0.209671417, 0.3384232153, 0.1687697733]","[-0.03122801847, 0.04970441758, -0.0399109934, 0.002509985123]","[0.001842158109, 0.00236003949, 0.00244622458, 0.003350004859]",0.07102749949676623,0.0688529098451923,0.006303043424812784,0.3436697231701914,0.24959061594975013,-0.031228018470252493,0.0018421581090667775,0.55,-0.20967141700912686,0.049704417583714015,0.0023600394897622372,-0.35,0.33842321529662883,-0.03991099340444114,0.002446224580408759,0.25,0.1687697733285491,0.0025099851232892913,0.0033500048588806564,0.15
59,"[0.2511520169, -0.2121566379, 0.340418765, 0.1686442741]","[-0.03046627006, 0.04889221872, -0.03885744718, 0.002883541794]","[0.001836772961, 0.0023551217, 0.002438924754, 0.003335545695]",0.06954752819228913,0.06738231920302841,0.006061592468852989,0.34180999328719053,0.2511520168732628,-0.030466270060189492,0.001836772960960921,0.55,-0.21215663788831257,0.048892218719861005,0.0023551216998747527,-0.35,0.34041876496685086,-0.03885744718390311,0.0024389247535901845,0.25,0.16864427407238464,0.0028835417937504845,0.003335545695038456,0.15
60,"[0.2526753304, -0.2146012488, 0.3423616373, 0.168500097]","[-0.02972890099, 0.04808876524, -0.03783809022, 0.003228772303]","[0.001831616009, 0.00235040461, 0.002432027471, 0.003322122722]",0.06810640894123511,0.06595123263543994,0.005830236033088691,0.3400113330827573,0.25267533037627227,-0.029728900993960066,0.0018316160088159732,0.55,-0.21460124882430562,0.04808876524190549,0.002350404609950729,-0.35,0.342361637326046,-0.03783809021987559,0.0024320274713195613,0.25,0.1685000969826971,0.0032287723028308663,0.003322122722109995,0.15
61,"[0.2541617754, -0.2170056871, 0.3442535418, 0.1683386584]","[-0.02901494332, 0.04729423017, -0.03685155221, 0.003547287174]","[0.001826676393, 0.002345879051, 0.002425508543, 0.003309666016]",0.06670255834213704,0.06455799540378114,0.005608500783924849,0.3382717530714365,0.2541617754259703,-0.029014943316848656,0.001826676392903328,0.55,-0.2170056870864009,0.04729423016570426,0.0023458790513052087,-0.35,0.3442535418370398,-0.03685155221219365,0.0024255085430683727,0.25,0.16833865836755557,0.0035472871735467357,0.003309666015685293,0.15
62,"[0.2556125226, -0.2193703986, 0.3460961194, 0.168161294]","[-0.02832347308, 0.04650876603, -0.03589652546, 0.003840612051]","[0.001821943891, 0.002341536329, 0.002419345432, 0.003298110332]",0.06533448772739932,0.06320105354730625,0.005395940388190078,0.33658932899163785,0.2556125225918127,-0.028323473081971456,0.0018219438905373207,0.55,-0.2193703985946861,0.046508766034218565,0.002341536328823967,-0.35,0.3460961194476495,-0.035896525461697484,0.002419345431666378,0.25,0.16816129400887825,0.0038406120512948197,0.003298110331625905,0.15
63,"[0.2570286962, -0.2216958369, 0.3478909457, 0.1679692634]","[-0.02765360822, 0.04573250618, -0.03497176183, 0.004110192066]","[0.00181740887, 0.002337368193, 0.00241351713, 0.003287394814]",0.06400079665676447,0.06187894698690541,0.005192133586970185,0.3349621990233401,0.2570286962459113,-0.02765360821548573,0.001817408869944342,0.55,-0.22169583689639702,0.04573250617713243,0.0023373681934565353,-0.35,0.34789094572073437,-0.0349717618273137,0.0024135171304542733,0.25,0.16796926340631352,0.00411019206572189,0.0032873948142970342,0.15
64,"[0.2584113767, -0.2239824622, 0.3496395338, 0.1677637538]","[-0.02700450649, 0.0449655659, -0.03407606983, 0.00435739597]","[0.001813062248, 0.002333366816, 0.00240800405, 0.003277462719]",0.06270016684690786,0.060590303082637305,0.004996682431992055,0.33338856120534016,0.25841137665668557,-0.027004506488168774,0.0018130622478684131,0.55,-0.22398246220525364,0.044965565902431164,0.0023333668164529256,-0.35,0.34963953381210006,-0.034076069834877,0.002408004049542746,0.25,0.1677637538030274,0.004357395970443988,0.0032774627185725626,0.15
65,"[0.259761602, -0.2262307405, 0.3513433373, 0.167545884]","[-0.02637536359, 0.04420804362, -0.03320831193, 0.004583520072]","[0.001808895451, 0.002329524765, 0.002402787911, 0.003268261146]",0.061431356512015874,0.059333830620068986,0.004809210669538172,0.33186667103378525,0.259761601981094,-0.026375363588013845,0.0018088954506104084,0.55,-0.2262307405003752,0.044208043623461576,0.0023295247652293355,-0.35,0.35134333730384393,-0.033208311930045364,0.002402787910583737,0.25,0.1675458840045052,0.00458352007188725,0.0032682611456540914,0.15
66,"[0.2610803702, -0.2284411427, 0.3530037529, 0.167316708]","[-0.02576541129, 0.04346002192, -0.03236740187, 0.004789791958]","[0.001804900378, 0.002325834981, 0.002397851649, 0.003259740793]",0.060193195091099855,0.058108314201149217,0.004629362258316721,0.3303948392252955,0.2610803701604947,-0.02576541128875702,0.0018049003782201318,0.55,-0.22844114268154828,0.04346002192483085,0.002325834980755376,-0.35,0.3530037529003462,-0.03236740186806952,0.0023978516494825,0.25,0.16731670800091084,0.004789791957957158,0.0032597407926242697,0.15
67,"[0.2623686407, -0.2306141438, 0.354622123, 0.1670772184]","[-0.02517391571, 0.04272156857, -0.03155230223, 0.004977374037]","[0.001801069372, 0.002322290756, 0.002393179327, 0.003251855716]",0.05898457833869008,0.056912609016127866,0.004456800009015651,0.32897142962943865,0.26236864072493254,-0.025173915709506826,0.0018010693715814084,0.55,-0.23061414377778983,0.042721568570314304,0.002322290756362365,-0.35,0.3546221229937497,-0.031552302233504644,0.002393179326504452,0.25,0.16707721840301298,0.004977374036700807,0.003251855715552194,0.15
68,"[0.2636273365, -0.2327502222, 0.3561997381, 0.1668283497]","[-0.02460017566, 0.04199273746, -0.03076202208, 0.005147366895]","[0.001797395182, 0.002318885718, 0.002388756043, 0.003244563106]",0.0578044637565388,0.055745635973875905,0.004291204334445213,0.3275948572766671,0.2636273365104079,-0.02460017566089319,0.0017973951821500889,0.55,-0.23275022220630553,0.04199273745578375,0.0023188857178786317,-0.35,0.35619973810542493,-0.03076202208334355,0.002388756043256532,0.25,0.16682834970117794,0.005147366894607983,0.0032445631058792843,0.15
69,"[0.2648573453, -0.2348498591, 0.3577378392, 0.1665709814]","[-0.02404352107, 0.04127356951, -0.02999561471, 0.005300812484]","[0.001793870944, 0.002315613805, 0.002384567866, 0.00323782308]",0.05665186634493188,0.05460637716884401,0.0041322721002348,0.3262635865490806,0.2648573452934525,-0.024043521073382826,0.0017938709441234376,0.55,-0.23484985907909472,0.04127356951002261,0.0023156138050040003,-0.35,0.3577378392095921,-0.02999561470734833,0.002384567866050191,0.25,0.16657098135644754,0.0053008124837105285,0.0032378230797424305,0.15
70,"[0.2660595213, -0.2369135376, 0.3592376199, 0.1663059407]","[-0.0235033115, 0.04056409355, -0.0292521755, 0.005438697146]","[0.001790490149, 0.002312469254, 0.002380601755, 0.00323159848]",0.055525854653204226,0.05349387166381079,0.00397971556700772,0.32497612946252674,0.26605952134712163,-0.023503311503629408,0.0017904901488368186,0.55,-0.23691353755459585,0.04056409354613563,0.002312469253841386,-0.35,0.35923761994495956,-0.029252175499690457,0.0023806017551803167,0.25,0.16630594073226201,0.005438697146172889,0.0032315984798325106,0.15
71,"[0.2672346869, -0.2389417422, 0.3607002287, 0.1660340059]","[-0.02297893471, 0.03986432707, -0.02853083994, 0.005561954485]","[0.001787246621, 0.002309446581, 0.0023768455, 0.003225854689]",0.054425547110050126,0.05240721156850281,0.0038332614158219504,0.3237310440496232,0.2672346869223031,-0.022978934714933563,0.0017872466211998766,0.55,-0.23894174223190262,0.039864327066131355,0.002309446580508892,-0.35,0.36070022871994406,-0.02853083993629598,0.002376845499681785,0.25,0.16603400587495337,0.005561954484627869,0.0032258546893408476,0.15
72,"[0.2683836337, -0.2409349586, 0.3621267707, 0.1657559082]","[-0.02246980533, 0.03917427702, -0.02783078165, 0.005671468086]","[0.001784134498, 0.002306540566, 0.002373287657, 0.003220559458]",0.05335010861521251,0.05134553839510846,0.0036926498494452473,0.32252693283426137,0.2683836336580498,-0.022469805328090106,0.0017841344979995933,0.55,-0.2409349585852092,0.039174277021116956,0.002306540565760894,-0.35,0.36212677071675886,-0.027830781652586272,0.002373287657152126,0.25,0.16575590815072197,0.005671468086092112,0.0032205594575123423,0.15
73,"[0.2695071239, -0.2428936724, 0.3635183098, 0.1654723347]","[-0.02197536354, 0.03849394053, -0.02715121062, 0.005768074107]","[0.001781148208, 0.002303746241, 0.002369917498, 0.003215682736]",0.052298747375106654,0.05030803967264618,0.0035576337627373123,0.32136244138905934,0.2695071239244543,-0.021975363539081583,0.0017811482079117442,0.55,-0.24289367243626503,0.03849394052942492,0.002303746240551433,-0.35,0.36351830979938815,-0.027151210616561235,0.002369917498255203,0.25,0.16547233474641737,0.0057680741068972955,0.0032156827363000037,0.15
74,"[0.2706058921, -0.2448183695, 0.3648758703, 0.165183931]","[-0.0214950739, 0.03782330555, -0.02649137139, 0.005852563726]","[0.001778282453, 0.002301058872, 0.002366724956, 0.003211196528]",0.05127071196589877,0.04929394580307999,0.0034279779760476633,0.3202362569680579,0.2706058921014084,-0.0214950739002626,0.0017782824530753996,0.55,-0.24481836946273627,0.037823305554870415,0.0023010588724777198,-0.35,0.36487587033021623,-0.026491371392435115,0.0023667249555462096,0.25,0.1651839310410725,0.005852563725700387,0.0032111965276011754,0.15
75,"[0.2716806458, -0.2467095347, 0.3662004389, 0.1648913029]","[-0.02102842416, 0.03716235155, -0.02585054149, 0.005925685471]","[0.001775532192, 0.002298473953, 0.002363700576, 0.003207074741]",0.0502652886084921,0.04830252714299218,0.003303458526112011,0.3191471072077156,0.27168064579642154,-0.021028424161844708,0.0017755321920972368,0.55,-0.2467095347404798,0.03716235154722531,0.002298473953045704,-0.35,0.366200438899838,-0.025850541490278,0.0023637005762825944,0.25,0.16489130285478748,0.005925685471268935,0.003207074740547079,0.15
76,"[0.272732067, -0.2485676523, 0.367492966, 0.1645950186]","[-0.02057492417, 0.03651105005, -0.0252280298, 0.005988147431]","[0.001772892624, 0.002295987186, 0.002360835479, 0.003203293058]",0.04928179864077742,0.04733309129552129,0.003183862009448495,0.31809375888995417,0.2727320670045138,-0.02057492417065458,0.001772892624363711,0.55,-0.24856765231784106,0.03651105004688783,0.002295987185703731,-0.35,0.3674929659743519,-0.025228029797336144,0.002360835478909378,0.25,0.16459501858122402,0.005988147431411184,0.003203293058318722,0.15
77,"[0.2737608132, -0.2503932048, 0.3687543675, 0.1642956112]","[-0.02013410482, 0.03586936526, -0.02462317509, 0.006040619349]","[0.001770359176, 0.002293594475, 0.002358121313, 0.003199828814]",0.04831959617338674,0.04638498059814833,0.003068984973723318,0.3170750167616414,0.2737608132130465,-0.02013410482329045,0.0017703591755494508,0.55,-0.25039320482018546,0.03586936525562491,0.0022935944745938537,-0.35,0.3687543674642187,-0.024623175086937177,0.0023581213129291955,0.25,0.16429561120965347,0.006040619349083945,0.003199828813964614,0.15
78,"[0.2747675185, -0.2521866731, 0.3699855262, 0.1639935802]","[-0.01970551707, 0.03523725458, -0.0240353446, 0.006083734611]","[0.001767927484, 0.002291291914, 0.002355550222, 0.003196660875]",0.04737806591602668,0.04545756979276159,0.002958633352978461,0.3160897224054785,0.27476751845421105,-0.019705517070945658,0.0017679274842198577,0.55,-0.2521866730829667,0.03523725457517112,0.0022912919139738866,-0.35,0.36998552621856556,-0.024035344601076147,0.0023555502218888316,0.25,0.16399358024219926,0.006083734611415892,0.0031966608747060646,0.15
79,"[0.2757527943, -0.2539485358, 0.3711872934, 0.1636893935]","[-0.01928873097, 0.03461466912, -0.0234639327, 0.006118092137]","[0.001765593389, 0.002289075778, 0.002353114809, 0.003193769534]",0.04645662116228182,0.044550263865248296,0.0028526219429961088,0.3151367531577873,0.27575279430775834,-0.01928873097331016,0.001765593389434635,0.55,-0.2539485358117253,0.034614669115370256,0.0022890757782664463,-0.35,0.3711872934486194,-0.023463932702993514,0.0023531148092337654,0.25,0.16368939351162848,0.006118092137084979,0.0031937695342277375,0.15
80,"[0.2767172309, -0.2556792693, 0.3723604901, 0.1633834889]","[-0.0188833348, 0.03400155417, -0.0229083596, 0.006144258167]","[0.001763352919, 0.002286942513, 0.002350808107, 0.003191136412]",0.045554701921547536,0.04366249604264713,0.0027507739134198426,0.3142150210691708,0.27671723085642386,-0.01888333479908651,0.0017633529192671005,0.55,-0.2556792692674938,0.034001554173466744,0.0022869425126942605,-0.35,0.3723604900837691,-0.02290835959622642,0.002350808106801194,0.25,0.16338348890477422,0.006144258167219397,0.0031911364124670677,0.15
81,"[0.2776613976, -0.257379347, 0.3735059081, 0.163076276]","[-0.01848893417, 0.03339784969, -0.02236807011, 0.006162767965]","[0.00176120228, 0.002284888724, 0.002348623546, 0.003188744362]",0.044671773187489515,0.04279372593664884,0.0026529203535645626,0.31332347190445725,0.2776613975963782,-0.018488934170783653,0.0017612022801615345,0.55,-0.25737934697616716,0.03339784968606584,0.002284888724463741,-0.35,0.3735059080635804,-0.02236807010680328,0.0023486235457393463,0.25,0.16307627599641325,0.0061627679647234205,0.0031887443624326784,0.15
82,"[0.2785858443, -0.2590492395, 0.3746243116, 0.1627681376]","[-0.01810515125, 0.03280349066, -0.02184253253, 0.006174127427]","[0.001759137847, 0.002282911174, 0.00234655493, 0.003186577384]",0.043807323333124676,0.04194343782295099,0.0025588998491291905,0.31246108417872903,0.2785858443049174,-0.018105151251571173,0.0017591378470576396,0.55,-0.2590492394604704,0.032803490655203014,0.0022829111744615345,-0.35,0.37462431156892056,-0.02184253252541248,0.002346554929657772,0.25,0.16276813759817707,0.006174127426686847,0.0031865773836028894,0.15
